weather_code,max_temp,min_temp,mean_temp,snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h),range_temp,LA,Boston,Chicago,Year,Phase_encoded
3,64.4,40.4,51.6,0.0,0,6.1,24.000000000000007,1,0,0,2023,3
3,68.0,47.6,55.8,0.0,0,5.1,20.4,1,0,0,2023,4
3,69.0,44.5,55.1,0.0,0,5.9,24.5,1,0,0,2023,4
3,67.0,46.4,54.7,0.0,0,11.7,20.6,1,0,0,2023,4
1,68.2,43.2,53.5,0.0,0,11.5,25.0,1,0,0,2023,4
0,68.2,39.2,52.5,0.0,0,7.2,29.0,1,0,0,2023,4
3,70.5,42.9,53.4,0.0,0,8.7,27.6,1,0,0,2023,5
0,76.5,43.7,56.0,0.0,0,6.5,32.8,1,0,0,2023,5
3,75.4,42.4,57.5,0.0,0,7.1,33.00000000000001,1,0,0,2023,5
51,72.4,47.5,55.9,0.0,1,13.5,24.90000000000001,1,0,0,2023,6
3,58.2,42.9,49.5,0.0,0,11.2,15.300000000000004,1,0,0,2023,6
3,61.2,43.8,50.3,0.0,0,10.2,17.400000000000006,1,0,0,2023,6
51,60.0,51.3,54.7,0.0,8,9.1,8.700000000000003,1,0,0,2023,6
51,62.0,39.9,49.7,0.0,2,16.0,22.1,1,0,0,2023,7
3,62.8,33.7,46.4,0.0,0,12.8,29.099999999999994,1,0,0,2023,7
3,66.2,39.3,50.2,0.0,0,7.9,26.90000000000001,1,0,0,2023,7
3,68.6,39.9,53.0,0.0,0,8.0,28.7,1,0,0,2023,7
2,67.4,43.7,53.8,0.0,0,11.3,23.700000000000003,1,0,0,2023,8
3,75.2,45.2,57.3,0.0,0,9.9,30.0,1,0,0,2023,8
3,68.5,46.8,57.2,0.0,0,11.4,21.700000000000003,1,0,0,2023,7
51,58.2,41.3,50.5,0.0,4,19.5,16.900000000000006,1,0,0,2023,6
71,52.8,39.2,44.8,0.07,13,16.7,13.599999999999994,1,0,0,2023,5
63,50.9,38.7,44.7,0.0,17,20.3,12.199999999999996,1,0,0,2023,5
65,52.6,43.2,47.9,0.0,24,26.9,9.4,1,0,0,2023,4
73,53.2,35.0,42.7,0.7,10,11.5,18.200000000000003,1,0,0,2023,3
63,51.5,42.9,46.9,0.0,6,9.4,8.600000000000001,1,0,0,2023,2
55,55.8,42.5,48.8,0.0,10,14.4,13.299999999999995,1,0,0,2023,2
63,52.7,47.9,49.6,0.0,14,19.3,4.800000000000004,1,0,0,2023,2
3,58.7,36.9,46.2,0.0,0,17.0,21.800000000000004,1,0,0,2023,3
1,60.8,40.7,48.9,0.0,0,6.7,20.099999999999994,1,0,0,2023,3
51,58.4,41.2,49.4,0.0,7,11.6,17.199999999999996,1,0,0,2023,3
51,56.3,44.3,49.9,0.0,5,9.8,12.0,1,0,0,2023,4
51,57.2,46.4,51.3,0.0,8,9.9,10.800000000000004,1,0,0,2023,4
3,60.2,39.5,49.4,0.0,0,10.5,20.700000000000003,1,0,0,2023,4
3,59.0,41.9,49.4,0.0,0,9.9,17.1,1,0,0,2023,4
3,64.9,43.7,51.0,0.0,0,9.0,21.200000000000003,1,0,0,2023,4
61,62.4,50.4,53.7,0.0,13,11.2,12.0,1,0,0,2023,5
63,61.4,54.2,56.4,0.0,21,9.6,7.199999999999996,1,0,0,2023,5
51,63.8,55.0,58.4,0.0,8,11.1,8.799999999999997,1,0,0,2023,5
3,66.4,53.3,56.7,0.0,0,10.0,13.100000000000009,1,0,0,2023,6
61,61.2,53.2,55.8,0.0,9,11.0,8.0,1,0,0,2023,6
65,61.1,54.8,56.9,0.0,22,12.4,6.300000000000004,1,0,0,2023,6
51,62.0,52.1,55.1,0.0,10,9.2,9.9,1,0,0,2023,6
3,66.3,46.3,53.7,0.0,0,7.6,20.0,1,0,0,2023,7
3,73.5,43.6,57.7,0.0,0,8.2,29.9,1,0,0,2023,7
53,67.9,53.9,58.1,0.0,4,9.9,14.000000000000009,1,0,0,2023,7
53,59.0,53.9,55.5,0.0,13,11.2,5.100000000000001,1,0,0,2023,8
63,59.0,47.1,52.7,0.0,22,19.2,11.9,1,0,0,2023,8
63,55.9,45.7,49.7,0.0,23,15.9,10.199999999999996,1,0,0,2023,7
63,59.0,42.0,50.1,0.0,12,9.0,17.0,1,0,0,2023,6
51,63.3,45.2,53.5,0.0,1,16.7,18.099999999999994,1,0,0,2023,6
3,63.3,39.7,51.1,0.0,0,15.3,23.599999999999994,1,0,0,2023,5
3,64.7,38.9,51.1,0.0,0,16.8,25.800000000000004,1,0,0,2023,4
3,68.4,38.2,51.2,0.0,0,16.1,30.200000000000003,1,0,0,2023,4
3,69.1,45.4,56.2,0.0,0,10.3,23.7,1,0,0,2023,3
63,62.2,49.1,53.0,0.0,12,13.3,13.1,1,0,0,2023,2
53,56.3,44.2,49.7,0.0,17,11.4,12.099999999999994,1,0,0,2023,2
51,61.7,42.3,50.0,0.0,1,8.9,19.40000000000001,1,0,0,2023,2
3,67.1,46.4,55.2,0.0,0,11.2,20.7,1,0,0,2023,3
3,64.2,45.5,53.6,0.0,0,10.0,18.700000000000003,1,0,0,2023,3
51,60.8,49.3,53.7,0.0,2,16.6,11.5,1,0,0,2023,3
1,60.6,43.6,50.8,0.0,0,19.8,17.0,1,0,0,2023,4
3,66.2,40.3,51.5,0.0,0,18.2,25.90000000000001,1,0,0,2023,4
3,70.7,42.1,54.4,0.0,0,10.0,28.6,1,0,0,2023,4
3,68.6,48.2,57.0,0.0,0,9.9,20.39999999999999,1,0,0,2023,4
3,68.2,48.5,56.3,0.0,0,9.8,19.700000000000003,1,0,0,2023,5
3,72.8,51.2,58.2,0.0,0,8.9,21.599999999999994,1,0,0,2023,5
3,74.8,49.8,59.4,0.0,0,9.2,25.0,1,0,0,2023,5
3,69.7,50.2,57.9,0.0,0,8.6,19.5,1,0,0,2023,5
3,69.8,51.1,57.3,0.0,0,10.4,18.7,1,0,0,2023,6
51,61.7,53.4,56.8,0.0,10,9.2,8.300000000000004,1,0,0,2023,6
53,63.5,52.4,55.9,0.0,14,10.5,11.1,1,0,0,2023,6
1,70.0,46.6,56.5,0.0,0,11.0,23.4,1,0,0,2023,7
3,69.3,48.9,56.7,0.0,0,9.9,20.4,1,0,0,2023,7
3,68.9,49.6,56.6,0.0,0,11.3,19.300000000000004,1,0,0,2023,7
51,67.4,53.2,57.9,0.0,3,10.9,14.200000000000005,1,0,0,2023,7
3,73.4,46.0,57.0,0.0,0,17.0,27.40000000000001,1,0,0,2023,8
1,80.4,45.6,60.1,0.0,0,9.4,34.800000000000004,1,0,0,2023,8
2,89.6,54.5,69.9,0.0,0,12.6,35.099999999999994,1,0,0,2023,7
3,86.8,58.3,71.6,0.0,0,12.0,28.5,1,0,0,2023,6
3,78.6,55.7,66.2,0.0,0,11.1,22.89999999999999,1,0,0,2023,5
3,72.5,55.4,61.7,0.0,0,12.6,17.1,1,0,0,2023,5
3,73.8,55.3,60.8,0.0,0,11.0,18.5,1,0,0,2023,4
3,78.2,54.1,62.5,0.0,0,11.2,24.1,1,0,0,2023,3
3,74.3,53.5,62.1,0.0,0,10.5,20.8,1,0,0,2023,2
3,75.2,50.9,59.5,0.0,0,11.1,24.300000000000004,1,0,0,2023,2
3,75.8,50.5,60.0,0.0,0,12.1,25.3,1,0,0,2023,2
3,71.7,52.7,59.8,0.0,0,9.7,19.0,1,0,0,2023,3
51,66.5,56.3,59.8,0.0,4,10.8,10.200000000000005,1,0,0,2023,3
51,62.9,49.5,56.7,0.0,7,11.3,13.4,1,0,0,2023,3
51,66.2,46.4,55.6,0.0,3,11.7,19.800000000000004,1,0,0,2023,4
61,62.1,51.1,56.0,0.0,18,11.1,11.0,1,0,0,2023,4
61,65.1,49.5,56.6,0.0,14,9.4,15.599999999999994,1,0,0,2023,4
3,66.4,46.4,56.8,0.0,0,12.1,20.000000000000007,1,0,0,2023,4
3,71.0,50.2,58.6,0.0,0,11.4,20.8,1,0,0,2023,5
3,72.0,52.8,60.1,0.0,0,11.1,19.200000000000003,1,0,0,2023,5
51,72.4,52.7,60.6,0.0,3,12.7,19.700000000000003,1,0,0,2023,5
51,72.5,51.5,60.3,0.0,2,12.6,21.0,1,0,0,2023,5
2,71.0,50.3,60.4,0.0,0,12.8,20.700000000000003,1,0,0,2023,6
3,76.2,50.7,60.4,0.0,0,12.3,25.5,1,0,0,2023,6
3,80.6,54.6,63.0,0.0,0,10.6,25.999999999999996,1,0,0,2023,6
3,82.5,57.2,64.4,0.0,0,12.8,25.3,1,0,0,2023,7
3,75.9,55.1,63.1,0.0,0,10.3,20.800000000000004,1,0,0,2023,7
3,73.3,54.6,62.0,0.0,0,10.8,18.7,1,0,0,2023,7
3,75.7,53.9,62.2,0.0,0,10.5,21.800000000000004,1,0,0,2023,7
3,76.3,55.9,63.4,0.0,0,10.3,20.4,1,0,0,2023,8
51,74.8,56.6,63.0,0.0,2,9.2,18.2,1,0,0,2023,8
3,76.1,57.5,64.5,0.0,0,10.6,18.599999999999994,1,0,0,2023,7
3,78.6,58.0,64.7,0.0,0,10.8,20.599999999999994,1,0,0,2023,6
3,76.9,58.0,64.7,0.0,0,11.1,18.90000000000001,1,0,0,2023,6
51,71.4,59.0,63.5,0.0,1,10.2,12.400000000000006,1,0,0,2023,5
51,70.8,59.0,63.0,0.0,3,9.3,11.799999999999995,1,0,0,2023,4
3,70.7,58.8,63.5,0.0,0,10.6,11.900000000000006,1,0,0,2023,4
53,67.9,58.5,61.8,0.0,10,11.5,9.400000000000006,1,0,0,2023,3
3,69.4,52.6,60.0,0.0,0,12.5,16.800000000000004,1,0,0,2023,2
3,70.7,53.5,61.0,0.0,0,10.2,17.200000000000003,1,0,0,2023,2
51,70.5,59.2,63.1,0.0,5,8.0,11.299999999999995,1,0,0,2023,2
51,68.0,59.9,63.5,0.0,2,11.9,8.100000000000001,1,0,0,2023,3
51,67.8,57.2,61.5,0.0,2,9.9,10.599999999999994,1,0,0,2023,3
51,68.4,58.9,62.3,0.0,7,9.6,9.500000000000009,1,0,0,2023,3
51,72.2,57.3,63.7,0.0,1,12.0,14.900000000000006,1,0,0,2023,4
3,75.2,52.6,62.7,0.0,0,10.7,22.6,1,0,0,2023,4
3,74.4,57.0,63.3,0.0,0,10.6,17.400000000000006,1,0,0,2023,4
51,72.0,58.8,62.3,0.0,6,11.6,13.200000000000005,1,0,0,2023,4
51,71.8,57.8,63.0,0.0,1,10.7,14.0,1,0,0,2023,5
51,69.4,57.7,62.5,0.0,7,9.9,11.700000000000005,1,0,0,2023,5
3,74.1,53.8,63.3,0.0,0,12.8,20.3,1,0,0,2023,5
3,72.7,57.0,63.5,0.0,0,12.7,15.700000000000005,1,0,0,2023,6
3,70.6,57.9,63.0,0.0,0,10.3,12.699999999999996,1,0,0,2023,6
51,70.1,59.6,64.0,0.0,7,8.6,10.499999999999991,1,0,0,2023,6
51,69.9,60.2,64.1,0.0,9,9.9,9.700000000000005,1,0,0,2023,6
3,72.5,55.7,63.8,0.0,0,12.1,16.799999999999997,1,0,0,2023,7
3,73.4,56.4,62.9,0.0,0,10.6,17.000000000000007,1,0,0,2023,7
51,72.5,59.7,64.3,0.0,4,8.6,12.799999999999995,1,0,0,2023,7
3,77.8,61.2,66.6,0.0,0,11.9,16.599999999999994,1,0,0,2023,8
3,80.8,59.0,67.1,0.0,0,12.1,21.8,1,0,0,2023,8
3,77.5,60.8,66.8,0.0,0,11.1,16.700000000000003,1,0,0,2023,8
3,76.5,61.1,66.5,0.0,0,10.6,15.4,1,0,0,2023,7
3,78.7,56.3,66.4,0.0,0,12.7,22.40000000000001,1,0,0,2023,6
3,80.9,57.7,67.8,0.0,0,13.5,23.200000000000003,1,0,0,2023,6
3,76.3,56.5,65.3,0.0,0,13.2,19.8,1,0,0,2023,5
3,74.6,54.9,63.7,0.0,0,12.5,19.7,1,0,0,2023,4
3,77.8,53.6,65.1,0.0,0,12.5,24.2,1,0,0,2023,4
3,75.4,55.5,65.1,0.0,0,10.7,19.90000000000001,1,0,0,2023,3
3,78.4,54.6,65.8,0.0,0,11.1,23.800000000000004,1,0,0,2023,2
3,79.1,56.2,65.7,0.0,0,13.0,22.89999999999999,1,0,0,2023,2
3,76.6,56.5,65.5,0.0,0,11.2,20.099999999999994,1,0,0,2023,3
3,79.7,56.8,65.7,0.0,0,12.0,22.90000000000001,1,0,0,2023,3
3,83.4,58.0,67.4,0.0,0,12.4,25.40000000000001,1,0,0,2023,3
3,84.9,58.3,68.3,0.0,0,12.2,26.60000000000001,1,0,0,2023,3
3,86.1,58.1,68.3,0.0,0,13.7,27.999999999999996,1,0,0,2023,4
3,85.7,57.8,68.2,0.0,0,12.2,27.90000000000001,1,0,0,2023,4
3,79.8,57.5,67.0,0.0,0,11.7,22.3,1,0,0,2023,4
3,78.4,56.2,65.7,0.0,0,12.0,22.200000000000003,1,0,0,2023,5
3,78.0,56.1,65.7,0.0,0,11.5,21.9,1,0,0,2023,5
3,79.8,57.5,66.3,0.0,0,12.3,22.3,1,0,0,2023,5
3,80.5,56.0,65.8,0.0,0,13.3,24.5,1,0,0,2023,5
3,79.2,57.5,66.1,0.0,0,11.5,21.700000000000003,1,0,0,2023,6
3,86.3,58.1,68.8,0.0,0,13.7,28.2,1,0,0,2023,6
3,89.0,59.5,71.4,0.0,0,12.5,29.5,1,0,0,2023,6
0,91.8,63.5,75.6,0.0,0,12.9,28.3,1,0,0,2023,7
3,92.2,64.3,76.1,0.0,0,13.7,27.90000000000001,1,0,0,2023,7
1,93.5,61.1,74.3,0.0,0,13.5,32.4,1,0,0,2023,7
1,90.4,60.8,74.0,0.0,0,13.3,29.60000000000001,1,0,0,2023,7
3,91.4,63.5,73.9,0.0,0,11.8,27.90000000000001,1,0,0,2023,8
3,88.6,64.7,74.0,0.0,0,11.7,23.89999999999999,1,0,0,2023,8
0,89.4,65.0,75.6,0.0,0,11.6,24.40000000000001,1,0,0,2023,7
0,91.8,65.3,75.3,0.0,0,12.8,26.5,1,0,0,2023,6
3,93.2,64.6,75.8,0.0,0,11.6,28.60000000000001,1,0,0,2023,6
3,90.7,62.4,74.5,0.0,0,11.4,28.300000000000004,1,0,0,2023,5
3,90.9,61.0,73.2,0.0,0,10.7,29.90000000000001,1,0,0,2023,4
3,92.8,63.0,73.1,0.0,0,11.9,29.8,1,0,0,2023,4
3,91.4,64.7,74.8,0.0,0,13.9,26.700000000000003,1,0,0,2023,3
0,96.2,65.3,77.2,0.0,0,12.6,30.90000000000001,1,0,0,2023,2
3,96.7,66.5,79.5,0.0,0,12.5,30.200000000000003,1,0,0,2023,2
0,96.5,65.9,79.4,0.0,0,12.1,30.599999999999994,1,0,0,2023,3
3,92.0,64.8,76.3,0.0,0,12.4,27.200000000000003,1,0,0,2023,3
2,94.5,65.3,76.4,0.0,0,13.1,29.200000000000003,1,0,0,2023,3
3,91.2,67.1,75.7,0.0,0,10.8,24.10000000000001,1,0,0,2023,3
3,96.8,68.9,79.6,0.0,0,14.2,27.89999999999999,1,0,0,2023,4
3,91.6,70.1,78.9,0.0,0,13.2,21.5,1,0,0,2023,4
2,89.4,65.0,75.4,0.0,0,12.7,24.40000000000001,1,0,0,2023,4
3,86.3,60.6,72.0,0.0,0,13.3,25.7,1,0,0,2023,5
3,85.9,62.5,71.8,0.0,0,13.5,23.40000000000001,1,0,0,2023,5
3,91.6,62.8,73.3,0.0,0,12.8,28.8,1,0,0,2023,5
3,94.2,62.1,74.4,0.0,0,13.6,32.1,1,0,0,2023,5
3,91.7,62.1,73.5,0.0,0,12.3,29.6,1,0,0,2023,6
2,87.4,62.3,73.7,0.0,0,13.6,25.10000000000001,1,0,0,2023,6
53,83.6,66.9,74.3,0.0,2,11.5,16.69999999999999,1,0,0,2023,6
61,80.8,66.4,72.0,0.0,7,11.4,14.399999999999991,1,0,0,2023,6
3,80.6,64.7,70.9,0.0,0,12.3,15.899999999999991,1,0,0,2023,7
3,83.9,64.1,71.3,0.0,0,11.4,19.80000000000001,1,0,0,2023,7
3,83.4,64.0,71.7,0.0,0,13.0,19.40000000000001,1,0,0,2023,7
3,83.8,64.6,71.9,0.0,0,13.0,19.200000000000003,1,0,0,2023,8
3,87.9,62.7,73.0,0.0,0,12.7,25.200000000000003,1,0,0,2023,8
51,93.4,65.6,76.9,0.0,1,13.1,27.80000000000001,1,0,0,2023,8
3,89.6,63.0,75.3,0.0,0,13.1,26.599999999999994,1,0,0,2023,7
3,88.4,60.8,72.0,0.0,0,13.0,27.60000000000001,1,0,0,2023,6
3,84.5,60.3,71.0,0.0,0,11.2,24.200000000000003,1,0,0,2023,6
63,78.3,71.3,74.0,0.0,13,11.6,7.0,1,0,0,2023,5
63,77.0,64.2,70.3,0.0,16,18.7,12.799999999999995,1,0,0,2023,4
1,79.9,62.7,69.8,0.0,0,11.9,17.200000000000003,1,0,0,2023,4
1,81.0,62.8,70.7,0.0,0,10.1,18.200000000000003,1,0,0,2023,3
3,78.8,62.9,68.7,0.0,0,10.0,15.9,1,0,0,2023,2
3,78.4,61.1,67.8,0.0,0,11.5,17.300000000000004,1,0,0,2023,2
3,82.2,59.9,68.2,0.0,0,10.8,22.300000000000004,1,0,0,2023,3
0,87.6,62.0,73.2,0.0,0,9.3,25.599999999999994,1,0,0,2023,3
0,94.1,65.0,77.0,0.0,0,10.1,29.099999999999994,1,0,0,2023,3
0,94.5,63.8,76.6,0.0,0,10.9,30.700000000000003,1,0,0,2023,3
1,96.5,63.6,77.1,0.0,0,11.3,32.9,1,0,0,2023,4
3,85.3,64.2,73.2,0.0,0,11.3,21.099999999999994,1,0,0,2023,4
3,83.2,65.1,73.0,0.0,0,12.7,18.10000000000001,1,0,0,2023,4
65,76.9,67.3,70.6,0.0,19,9.5,9.600000000000009,1,0,0,2023,5
55,77.9,68.0,72.0,0.0,12,11.3,9.900000000000006,1,0,0,2023,5
3,80.3,59.9,67.9,0.0,0,13.9,20.4,1,0,0,2023,5
3,77.7,61.7,68.3,0.0,0,11.4,16.0,1,0,0,2023,6
51,81.0,63.8,70.0,0.0,1,10.3,17.200000000000003,1,0,0,2023,6
3,83.6,60.2,69.9,0.0,0,10.9,23.39999999999999,1,0,0,2023,6
3,94.1,62.8,74.1,0.0,0,12.4,31.3,1,0,0,2023,6
3,93.9,68.4,79.2,0.0,0,15.7,25.5,1,0,0,2023,7
61,92.5,71.4,79.2,0.0,3,13.4,21.099999999999994,1,0,0,2023,7
3,90.9,68.3,78.0,0.0,0,11.6,22.60000000000001,1,0,0,2023,7
3,86.9,63.2,75.0,0.0,0,10.3,23.700000000000003,1,0,0,2023,7
3,81.0,63.3,70.5,0.0,0,10.2,17.700000000000003,1,0,0,2023,8
3,80.0,62.8,69.7,0.0,0,11.1,17.200000000000003,1,0,0,2023,8
3,79.7,61.2,68.0,0.0,0,12.2,18.5,1,0,0,2023,8
3,77.9,63.7,68.6,0.0,0,13.3,14.200000000000005,1,0,0,2023,7
51,77.0,65.2,68.2,0.0,5,10.8,11.799999999999995,1,0,0,2023,6
3,77.9,61.7,68.4,0.0,0,10.4,16.200000000000003,1,0,0,2023,5
3,80.3,59.3,67.6,0.0,0,12.2,21.0,1,0,0,2023,5
3,77.0,61.3,68.2,0.0,0,12.0,15.700000000000005,1,0,0,2023,4
51,72.6,60.6,66.6,0.0,3,9.6,11.999999999999991,1,0,0,2023,3
3,78.7,59.7,66.3,0.0,0,11.1,19.0,1,0,0,2023,2
3,78.3,60.8,67.4,0.0,0,10.8,17.5,1,0,0,2023,2
3,80.4,59.0,67.1,0.0,0,12.1,21.40000000000001,1,0,0,2023,3
3,82.1,58.6,66.5,0.0,0,11.9,23.499999999999996,1,0,0,2023,3
0,83.7,58.0,67.6,0.0,0,12.2,25.700000000000003,1,0,0,2023,3
3,86.4,58.5,69.2,0.0,0,9.9,27.90000000000001,1,0,0,2023,3
51,79.8,60.1,67.8,0.0,2,10.5,19.7,1,0,0,2023,4
3,78.0,62.1,67.3,0.0,0,9.5,15.9,1,0,0,2023,4
63,72.2,61.4,65.6,0.0,7,14.3,10.800000000000004,1,0,0,2023,4
51,68.9,56.9,61.8,0.0,8,8.2,12.000000000000009,1,0,0,2023,5
1,73.3,52.7,61.2,0.0,0,10.2,20.599999999999994,1,0,0,2023,5
3,82.9,56.1,65.4,0.0,0,11.1,26.800000000000004,1,0,0,2023,5
2,90.3,62.6,73.0,0.0,0,8.9,27.7,1,0,0,2023,5
0,95.9,61.5,75.9,0.0,0,9.7,34.400000000000006,1,0,0,2023,6
0,95.7,61.6,77.6,0.0,0,10.5,34.1,1,0,0,2023,6
0,92.4,67.4,77.8,0.0,0,7.7,25.0,1,0,0,2023,6
3,90.3,64.2,73.9,0.0,0,10.6,26.099999999999994,1,0,0,2023,6
3,81.7,59.6,69.3,0.0,0,9.4,22.1,1,0,0,2023,7
3,78.0,58.9,65.9,0.0,0,9.2,19.1,1,0,0,2023,7
3,80.7,61.9,68.1,0.0,0,18.3,18.800000000000004,1,0,0,2023,7
0,82.1,56.3,66.3,0.0,0,14.4,25.8,1,0,0,2023,8
3,82.6,58.5,68.3,0.0,0,10.4,24.099999999999994,1,0,0,2023,8
3,83.1,58.2,67.1,0.0,0,11.4,24.89999999999999,1,0,0,2023,8
0,91.2,64.6,73.6,0.0,0,10.1,26.60000000000001,1,0,0,2023,7
0,87.1,60.7,72.2,0.0,0,7.1,26.39999999999999,1,0,0,2023,6
3,85.3,60.4,69.2,0.0,0,9.4,24.9,1,0,0,2023,6
0,88.6,61.1,71.4,0.0,0,8.0,27.499999999999996,1,0,0,2023,5
2,90.9,61.7,72.3,0.0,0,10.8,29.200000000000003,1,0,0,2023,4
1,89.8,60.8,72.9,0.0,0,10.8,29.0,1,0,0,2023,4
0,86.0,61.0,72.6,0.0,0,11.5,25.0,1,0,0,2023,3
3,75.4,57.7,65.2,0.0,0,10.3,17.700000000000003,1,0,0,2023,2
51,76.1,60.7,66.6,0.0,3,9.6,15.399999999999991,1,0,0,2023,2
3,77.0,55.9,64.5,0.0,0,10.4,21.1,1,0,0,2023,3
51,72.4,60.9,65.9,0.0,4,8.9,11.500000000000009,1,0,0,2023,3
51,74.2,58.1,65.0,0.0,3,9.4,16.1,1,0,0,2023,3
2,75.5,56.7,63.8,0.0,0,11.0,18.8,1,0,0,2023,4
3,73.3,51.9,61.2,0.0,0,13.2,21.4,1,0,0,2023,4
0,80.5,49.9,62.4,0.0,0,7.7,30.6,1,0,0,2023,4
0,79.9,47.3,61.8,0.0,0,10.2,32.60000000000001,1,0,0,2023,4
1,83.7,48.5,63.4,0.0,0,9.9,35.2,1,0,0,2023,5
3,86.0,51.0,65.8,0.0,0,9.6,35.0,1,0,0,2023,5
2,87.0,53.1,68.9,0.0,0,10.1,33.9,1,0,0,2023,5
0,84.9,57.3,69.1,0.0,0,9.7,27.60000000000001,1,0,0,2023,6
3,83.5,55.9,66.9,0.0,0,9.9,27.6,1,0,0,2023,6
3,82.0,49.6,64.5,0.0,0,8.7,32.4,1,0,0,2023,6
3,77.5,51.6,63.0,0.0,0,10.8,25.9,1,0,0,2023,6
51,72.0,60.2,64.2,0.0,2,11.0,11.799999999999995,1,0,0,2023,6
1,78.1,48.5,61.7,0.0,0,11.9,29.599999999999994,1,0,0,2023,7
1,77.9,47.0,62.4,0.0,0,12.5,30.90000000000001,1,0,0,2023,7
3,77.1,46.9,60.6,0.0,0,12.5,30.2,1,0,0,2023,7
0,80.7,51.3,62.6,0.0,0,8.1,29.40000000000001,1,0,0,2023,8
3,84.9,47.7,63.7,0.0,0,8.1,37.2,1,0,0,2023,8
3,80.6,54.5,65.5,0.0,0,8.8,26.099999999999994,1,0,0,2023,8
3,80.6,58.3,65.9,0.0,0,8.1,22.3,1,0,0,2023,7
63,75.4,54.4,62.5,0.0,4,15.3,21.000000000000007,1,0,0,2023,6
65,70.1,56.1,61.4,0.0,8,10.3,13.999999999999991,1,0,0,2023,5
3,73.2,55.1,62.2,0.0,0,9.6,18.1,1,0,0,2023,5
61,68.3,58.3,62.0,0.0,18,7.9,10.0,1,0,0,2023,4
53,66.1,55.2,61.6,0.0,6,26.4,10.899999999999991,1,0,0,2023,3
3,70.4,45.1,55.1,0.0,0,14.0,25.300000000000004,1,0,0,2023,2
0,76.3,45.9,56.7,0.0,0,7.5,30.4,1,0,0,2023,2
3,78.7,48.3,59.6,0.0,0,7.2,30.40000000000001,1,0,0,2023,3
3,71.4,53.7,62.3,0.0,0,8.2,17.700000000000003,1,0,0,2023,3
51,67.0,51.0,58.8,0.0,1,8.4,16.0,1,0,0,2023,3
51,67.6,47.9,56.3,0.0,1,9.3,19.7,1,0,0,2023,3
3,67.9,41.9,53.8,0.0,0,7.1,26.000000000000007,1,0,0,2023,4
3,72.0,45.6,57.1,0.0,0,6.0,26.4,1,0,0,2023,4
3,72.5,46.7,59.0,0.0,0,9.4,25.8,1,0,0,2023,4
51,67.0,46.8,56.2,0.0,1,9.9,20.200000000000003,1,0,0,2023,4
3,66.4,46.3,55.3,0.0,0,10.1,20.10000000000001,1,0,0,2023,5
3,68.2,46.7,56.5,0.0,0,14.2,21.5,1,0,0,2023,5
3,67.6,45.4,55.5,0.0,0,12.7,22.2,1,0,0,2023,5
3,68.1,45.6,56.9,0.0,0,6.8,22.499999999999996,1,0,0,2023,6
3,76.9,52.2,61.6,0.0,0,6.2,24.700000000000003,1,0,0,2023,6
3,81.0,51.0,62.7,0.0,0,5.5,30.0,1,0,0,2023,6
3,78.8,58.9,66.3,0.0,0,7.4,19.9,1,0,0,2023,6
3,71.2,52.5,59.3,0.0,0,15.9,18.700000000000003,1,0,0,2023,7
3,67.4,45.3,56.1,0.0,0,13.9,22.10000000000001,1,0,0,2023,7
3,71.5,43.7,54.6,0.0,0,8.3,27.8,1,0,0,2023,7
3,74.6,43.9,57.1,0.0,0,8.5,30.7,1,0,0,2023,7
3,73.0,55.9,62.4,0.0,0,6.0,17.1,1,0,0,2023,8
3,71.5,48.0,57.8,0.0,0,5.6,23.5,1,0,0,2023,8
3,68.6,49.3,56.7,0.0,0,9.2,19.3,1,0,0,2023,7
3,73.5,48.6,58.3,0.0,0,10.0,24.9,1,0,0,2023,6
3,76.4,45.1,59.0,0.0,0,6.3,31.300000000000004,1,0,0,2023,5
3,79.2,45.8,60.5,0.0,0,7.1,33.400000000000006,1,0,0,2023,5
3,76.7,49.6,61.5,0.0,0,6.1,27.1,1,0,0,2023,4
3,73.1,55.1,63.7,0.0,0,7.2,17.999999999999993,1,0,0,2023,3
63,68.9,57.0,60.9,0.0,10,10.2,11.900000000000006,1,0,0,2023,2
65,62.6,56.0,58.6,0.0,24,11.6,6.600000000000001,1,0,0,2023,2
65,60.9,56.0,58.0,0.0,21,13.0,4.899999999999999,1,0,0,2023,2
63,62.9,54.1,57.9,0.0,12,11.6,8.799999999999997,1,0,0,2023,3
51,63.6,51.0,56.2,0.0,2,8.3,12.6,1,0,0,2023,3
3,63.5,49.4,55.9,0.0,0,6.0,14.1,1,0,0,2023,3
3,64.6,49.7,55.7,0.0,0,5.3,14.899999999999991,1,0,0,2023,4
3,64.2,50.0,54.9,0.0,0,6.5,14.200000000000005,1,0,0,2023,4
3,62.7,48.8,56.0,0.0,0,5.1,13.900000000000006,1,0,0,2023,4
3,63.1,50.5,55.5,0.0,0,6.8,12.6,1,0,0,2023,4
3,63.6,50.5,56.6,0.0,0,4.9,13.1,1,0,0,2023,4
63,62.0,52.7,55.5,0.0,13,8.1,9.299999999999995,1,0,0,2023,5
51,59.8,46.8,53.1,0.0,3,9.6,13.0,1,0,0,2023,5
3,62.6,45.8,53.0,0.0,0,6.7,16.800000000000004,1,0,0,2024,5
3,62.5,43.4,52.1,0.0,0,7.2,19.1,1,0,0,2024,6
